Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Christopher Mamengi,0.07,0.07,60,0.39,0.04,0,1.07,1.21,0.07,2.36,0,0.18,0,0.04,36.96,86.38,2.36,61.82,0,0.04,0,0,1.25,0.07,0.21,0,54.35,59.38,0.64,0.79,28
Orhan Dzepar,0.03,0,48.28,1,0,0,1.2,2,0,1.97,0,1.03,0.1,0.1,36.47,77.79,5.67,53.91,0,0.07,0,0,1.7,0.2,0.13,0,50,44.95,0.9,1.07,30
Phil Sieben,0.04,0.04,71.05,0.28,0,0,1.2,0.28,0,0.28,0,0.4,0.04,0.08,18.56,83.19,4.16,74.36,0,0,0,0,0.6,0.2,0.08,0,33.33,57.63,1.48,0.6,25
Youri Baas,0.1,0,54.55,0.5,0,0,1.7,1.3,0,1,0,1,0,0.1,55.3,86.8,14.7,68.75,0,0,0,0,1.1,0.2,0.1,0,60,51.56,0.4,0.6,10
Kostas Lamprou,0,0,0,0,0,0,0.04,0,0.04,0.19,0.04,0.04,0.04,0.04,31.37,67.18,1.63,43.13,2.33,0.37,0.15,0,0.81,0.22,0.07,0,80,62.5,0,0.04,27
Brian Brobbey,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,55.56,4,0,0,0,0,0,0,0,0,0,66.67,75,1,0,1
Naci Ünüvar,0,1,33.33,4,0,0,2,0,0,0,0,0,0,0,38,81.58,22,66.67,0,0,0,0,1,0,0,0,0,36.36,1,1,1
Joël Drommel,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37,89.19,0,69.23,4,0,0,0,1,1,0,0,0,0,0,0,1
Jeppe Kjaer,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,3,83.33,0.5,0,0,0,0,0,0,0,0,0,50,66.67,0,0,2
Ramon Hendriks,0,0,100,0.5,0,0,0.5,3,0,3.5,0,0,0,0,46,80.43,3.5,37.5,0,0,0,0,1.5,0,0,0,88.89,84.62,0.5,0,2
Jereno Van Gom,0,0,50,0,0,0,1.5,0.5,0,1,0,0,0,0,16,93.75,4,100,0,0,0,0,1,0,0.5,0,0,44.44,0,0.5,2
Taylor Booth,0,0,42.86,3,0,0,0.67,0,0,0.67,0,0,0,0,27.67,79.52,6.67,30.77,0,0,0,0,0.33,0.33,0,0,60,51.85,2,1.33,3
Valentino Vermeulen,0,0,0,0.33,0,0,0,0.33,0,1.33,0,0,0.33,0,6.67,70,2.33,0,0,0,0,0,0,0,0.33,0,0,20,0.33,0.33,3
Gedion Zelalem,0,0,50,0.42,0,0,3.67,2.42,0,0.42,0,1,0,0,32.92,84.81,4.83,68.09,0,0.08,0,0,1.92,0.83,0.08,0,10,51.69,0.58,1,12
Manel Royo,0.03,0,43.75,0.7,0,0,1.52,0.97,0,1.39,0,0.61,0.09,0.06,45.45,78.2,7.91,43.49,0,0.3,0,0,0.85,0.21,0.18,0,66.67,56.5,0.76,1,33
Samuele Longo,0.33,0.22,43.55,1.94,0.14,0,0.61,0.19,0,0.56,0,0.39,0.19,0.08,16,64.76,3.44,54.29,0,0.06,0,0,1.56,0.11,0.19,0,38.29,35.39,1.08,1.61,36
Samir Lagsir,0.17,0,30.77,1.42,0,0,0.58,0.33,0,0.5,0,0.25,0.17,0.25,24.58,81.36,8.92,57.14,0,0.25,0,0,0.42,0,0,0,42.86,35,0.58,0.58,12
Xander Severina,0.17,0.2,41.58,1.54,0,0,1,0.37,0,0.11,0,0.49,0.26,0.14,16.06,77.05,5.29,48.39,0,0.11,0,0,1.23,0.14,0.06,0,40,41.83,1.11,0.74,35
Boris van Schuppen,0,0,50,0.83,0,0,1.42,0.08,0,0.17,0,0.17,0.08,0,12.75,67.97,3.58,41.94,0,0,0,0,0.67,0.08,0,0,46.67,53.06,0.08,0.5,12
Dylan Timber,0,0,100,0.2,0,0,2.1,2,0.1,1.4,0,0.1,0,0,28.6,81.12,1.4,53.57,0,0,0,0,1.3,0.1,0.3,0,38.46,66.67,0.4,0.6,10
Pascu,0.11,0.05,26.67,1.27,0,0,0.81,0.27,0,0.16,0,0.89,0.14,0.14,19.62,69.42,6.19,41.67,0,0.08,0,0,0.68,0.16,0.05,0,21.74,34.87,0.54,0.54,37
Mees Kaandorp,0.12,0.08,60,0.88,0,0,0.72,0.24,0,0.52,0,0.36,0,0.08,15.72,78.88,4.48,79.31,0,0,0,0,0.52,0.12,0.04,0,31.25,43.9,0.28,0.4,25
Nick Twisk,0,0,37.5,0.16,0,0,2,1.24,0,1.08,0,1,0,0.08,40.96,84.67,6.64,60.19,0,0,0,0,1.4,0.2,0.2,0,46.88,54.71,1.04,0.76,25
Mylian Jimenez,0.05,0,62.5,0.36,0,0,2.18,0.77,0,1.09,0,0.91,0.09,0.05,29.5,82.28,4.05,46.67,0,0.05,0,0,0.82,0.18,0.09,0,55.17,57.05,0.5,0.82,22
Tommy St. Jago,0,0,66.67,0.43,0,0,1.14,1.14,0.14,2.86,0,0.43,0,0,51.29,86.07,4.57,63.49,0,0.14,0,0,1.14,0,0.14,0,52.17,50.94,0.43,0.86,7
Marcelencio Esajas,0,0,70,0.07,0,0,2.36,1.21,0,0.21,0,0.86,0.07,0,17,79.41,3.93,50,0,0.07,0,0,0.5,0.07,0.36,0,50,57.94,1.21,1.36,14
Daan Huisman,0.13,0.13,38.46,1.19,0,0,1.13,0.5,0,0.38,0,0.31,0.19,0.09,21.09,74.07,5.69,45.16,0,0,0,0,0.81,0.16,0,0,43.9,48.22,0.97,0.78,32
Amar Ćatić,0.03,0.06,48.57,0.38,0,0,0.53,0.13,0,0.28,0,0.13,0.22,0.09,12.72,75.68,4.09,57.14,0,0.03,0,0,0.44,0.03,0.06,0,28.57,39.42,0.16,0.69,32
Joey Houweling,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,27.5,48.48,0.83,37.78,2,0.33,0,0,0.83,0,0,0,0,0,0,0,6
Devin Haen,0.28,0.21,26.67,1.34,0.21,0,0.34,0.14,0,0.24,0,0.07,0.07,0.07,8.52,70.85,2.59,63.64,0,0.03,0,0,0.59,0.03,0.03,0,37.08,37.5,0.55,0.59,29
Mario Bilate,0.09,0.14,40,1.32,0,0,0.27,0.14,0,0.45,0,0.09,0.05,0.18,13.41,66.1,4.45,70.37,0,0,0,0,0.5,0.05,0.05,0.05,70.21,50.47,0.5,0.36,22
Siem de Jong,0.19,0.08,54.55,1.12,0.04,0,0.88,0.27,0,0.5,0,0.19,0,0.04,15.46,71.64,4.04,46.43,0,0.04,0,0,0.69,0.04,0,0,70.97,50,0.23,0.92,26
Sven Zitman,0.09,0,83.33,0.36,0,0,0.64,0.36,0.09,0.45,0,0.09,0.09,0.09,13.82,88.82,3.73,57.14,0,0,0,0,0.27,0,0,0.09,66.67,65.22,1.27,0.36,11
Mitch Apau,0.03,0.03,58.82,0.16,0.03,0,0.92,0.84,0.03,1.76,0,0.11,0.03,0,41.26,81.63,3.63,47.16,0,0.34,0,0,1.16,0.16,0.08,0,64.44,67.39,2.13,0.79,38
Mateja Milovanović,0,0,71.43,0.25,0,0,1.42,0.58,0,0.83,0,0.25,0,0,43.58,90.06,10.42,58.33,0,0,0,0,0.83,0.25,0.25,0,41.67,56.45,0.67,0.58,12
Charlison Benschop,0.19,0.23,22.22,1.58,0.03,0,0.35,0.23,0,0.48,0,0.13,0.06,0.06,10.77,65.27,3.35,50,0,0.03,0,0,0.84,0.03,0.03,0,50.5,41.62,0.45,0.97,31
Xandro Schenk,0,0.05,0,0.35,0,0,0.75,0.35,0,2,0,0.2,0,0,34.2,86.55,2.05,51.38,0,0.25,0,0,0.9,0.05,0.2,0,51.61,54.84,0.15,0.3,20
Xander Lambrix,0,0,28.57,0.29,0,0,1.25,1.33,0.08,2.58,0,0.33,0,0.04,48.58,79.59,5.88,42.27,0,0.08,0,0,0.96,0.21,0.17,0,57.53,57.86,0.75,0.92,24
Pjotr Kestens,0.1,0.05,52,0.81,0,0,1,0.1,0,0.05,0,0.33,0.05,0.05,14.14,77.1,3.29,64.29,0,0,0,0,0.67,0.05,0,0,40,54,0.67,0.33,21
Clint Essers,0.05,0,60,0.25,0,0,2.25,1.05,0,2.15,0,0.65,0.05,0,35.65,71.39,5.2,43.84,0,0.1,0,0,1.4,0.15,0.25,0,61.29,60.43,0.7,1.05,20
Livano Comenencia,0.03,0,50,0.27,0,0,2.48,1.73,0,2.58,0,0.82,0.06,0.03,41.15,80.56,4.36,45.36,0,0.03,0,0,1.3,0.18,0.15,0,53.85,56.23,0.82,0.79,33
Patrickson Delgado,0,0,71.43,0.56,0,0,1,0.25,0,1,0,0.25,0,0,19.75,87.34,4,61.22,0,0,0,0,0.5,0.06,0.06,0,33.33,64.81,0.69,0.31,16
Amir Absalem,0,0.13,33.33,0.31,0,0,2.25,1.94,0,1.13,0,0.75,0.06,0.06,35.81,75.22,7.88,35.9,0,0.19,0,0,1.06,0.13,0.25,0.06,66.67,57.04,1.19,1.19,16
Loek Postma,0,0.05,70,0.23,0,0,1.64,1.05,0.05,2.14,0,0.23,0.05,0.05,44.18,85.29,2.09,43.86,0,0.05,0,0,0.95,0.23,0.23,0.05,41.94,61.15,1,0.82,22
Romano Postema,0.16,0.1,45.45,1.16,0.03,0,0.55,0.19,0,0.1,0,0.23,0.13,0.06,12.16,66.05,3.97,34.38,0,0,0,0,0.68,0.1,0.16,0,28,43.37,1,0.84,31
Rick Stuy van den Herik,0.15,0.04,47.37,0.59,0.04,0,1.74,1.41,0.04,1.04,0,0.85,0.04,0.07,37.63,76.67,7.56,46.15,0,0.26,0,0,1.48,0.22,0.11,0,40.35,50.23,1.07,0.85,27
Ilounga Pata,0.04,0,42.11,0.04,0,0,2.29,2.33,0.08,2.13,0,0.92,0.08,0.08,26.33,75,5.38,44.95,0,0.21,0,0,1.46,0.08,0.04,0,48.57,55.29,0.58,0.67,24
Gylermo Siereveld,0,0,0,0,0,0,1.14,1.86,0,2,0,0.43,0,0,37.57,81.75,1,46.81,0,0,0,0,1,0.14,0.14,0,53.33,52.78,0.43,0.86,7
Florian Mayer,0,0,0,0.1,0,0,0.7,0.4,0,1.4,0,0.3,0,0,24.1,85.06,1.9,48.57,0,0,0,0,0.5,0,0,0,88.89,75,0.3,0.1,10
Richard Sedláček,0,0,57.89,0.56,0,0,2.16,1,0.03,0.72,0,1.03,0,0.09,35.66,81.42,6.56,55.56,0,0.16,0,0,0.75,0.13,0.13,0,38.64,50,0.72,1.03,32
Sacha Komljenovic,0.09,0,60,1,0.09,0,1,0.18,0,0.27,0,0.36,0,0,14.18,79.49,4.73,72.22,0,0,0,0,0.45,0,0.27,0,28.57,41.18,0.27,1,11
Joshua Rawlins,0,0,54.55,0.29,0,0,1.83,1.46,0,2,0.04,0.75,0.08,0.04,31.21,76.1,3.92,53.61,0,0.08,0,0,1.17,0.13,0.08,0,52.17,60.14,0.88,0.46,24
Ivar Jenner,0,0,58.06,0.38,0,0,2.23,1.62,0,0.77,0,0.85,0.08,0,36.15,84.26,4.38,57.63,0,0.15,0,0,1.15,0,0.31,0,30.77,48.84,0.92,1.38,13
Sam Kersten,0,0.05,100,0.37,0,0,1.32,0.79,0,0.84,0,0.47,0,0,33,87.56,4.63,57.63,0,0.16,0,0,0.58,0,0.05,0,58.62,54.12,0.16,0.74,19
Anwar Bensabouh,0.03,0.03,41.18,1.14,0,0,1.41,1.07,0,0.72,0,1.03,0.07,0,30.66,76.49,6.62,54.97,0,0.07,0,0,0.76,0.17,0.03,0,47.22,47.32,0.86,0.86,29
Rein Smit,0.2,0,50,0.67,0,0,0.13,0,0,0.27,0,0,0,0,4.6,72.46,1.67,0,0,0,0,0,0.67,0.07,0,0,23.53,32.43,0.27,0.33,15
Martijn Berden,0.17,0.08,40,1,0,0,1.17,0.08,0,0.17,0,0.42,0,0.17,18.17,75.23,5.08,33.33,0,0,0,0,0.92,0.25,0.17,0,66.67,42.99,1.17,0.83,12
Marko Kleinen,0.08,0,55,0.46,0,0,1.73,0.92,0,1.12,0,0.96,0,0.04,30.27,80.81,3.31,53.91,0,0.08,0,0,0.88,0,0.12,0,52.78,51.98,0.65,0.88,26
Rodrigo Rêgo,0,0,0,0.2,0,0,1.33,0.87,0,1.13,0,0.33,0.07,0,15.47,76.29,1.67,52.38,0,0,0,0,0.53,0.07,0.07,0,78.57,67.74,0.73,0.4,15
Jamie Yayi Mpie,0.11,0.11,100,0.44,0,0,0.11,0,0,0,0,0.11,0.11,0.11,5.11,67.39,2.11,50,0,0,0,0,0.22,0,0.11,0,36.84,40.63,0.44,0.11,9
Aimé Omgba,0.06,0,65.22,1,0,0,0.76,0.53,0,0.59,0,0.53,0,0.12,20.41,84.73,5.18,77.78,0,0,0,0,0.59,0.12,0.06,0,33.33,46.15,0.53,0.71,17
Gibson Yah,0,0,58.33,0.27,0,0,1.18,1.64,0,1.73,0,0.27,0,0,33.73,83.83,2.09,59.62,0,0.09,0,0,1.36,0,0.27,0,62.5,55.32,0.09,0.55,11
Lasse Wehmeyer,0.2,0.05,37.5,0.5,0.05,0,0.4,0.1,0,0.15,0,0.1,0.05,0,4.8,71.88,1.3,88.89,0,0,0,0,0.25,0.05,0.05,0,64.29,49.18,0.35,0.25,20
Michael Chacón,0,0,50,0.47,0,0,2.32,0.89,0,1,0,0.74,0,0,41.58,80,6,58.76,0,0.16,0,0,1.42,0.11,0.26,0,48.28,52.78,0.68,1.05,19
Jurre van Aken,0.1,0,42.11,0.38,0,0,3.14,1.38,0,1.48,0,0.86,0.1,0.1,30.29,72.48,3.9,39.39,0,0,0,0,1,0.29,0.05,0,55.17,57.69,0.71,0.81,21
Robin Lathouwers,0.09,0.03,52,0.44,0,0,1.65,0.88,0,1.35,0,0.21,0,0.03,31.18,77.08,5.12,45.61,0,0.03,0,0,0.94,0.18,0.06,0,44.19,59.66,0.5,0.5,34
Levi Smans,0,0.08,46.67,0.85,0,0,0.77,0,0,0.08,0,0.31,0.15,0.08,13.54,81.82,4.46,75,0,0,0,0,0.31,0.08,0.08,0,40,42.31,0.77,0.92,13
Daishawn Redan,0,0,25,2,0,0,0,0,0,0,0,0,0,0,14.5,79.31,5.5,0,0,0,0,0,0.5,0,0.5,0,50,30.77,1,1,2
Chahine Van Bohemen,0,0,0,0,0,0,3,2,0,2,0,0,0,0,24,70.83,2,11.11,0,0,0,0,1.5,0,0,0,0,66.67,1,0,2
Kjeld van den Hoek,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,24,93.75,3.5,84.62,0,0,0,0,0,0,0,0,0,50,0,0,2
Lennard Hartjes,0.06,0.03,62.86,0.33,0,0,1.3,0.76,0.03,0.64,0,0.3,0,0.03,29.88,84.38,6.61,76.79,0,0.09,0,0,1.09,0.12,0.03,0,40.43,50,0.42,0.58,33
Jan Lammers,0,0.06,0,0.41,0,0,0.82,0.53,0.06,1.94,0.06,0.18,0,0,39.18,90.09,1.76,68.12,0,0.06,0,0,0.82,0,0.06,0,68.42,64.29,0.29,0.59,17
Nikolaj Möller,0.18,0.05,33.33,0.95,0.09,0,0.18,0.05,0.05,0.41,0,0.18,0.05,0.05,15.41,60.47,3.55,70,0,0.05,0,0,1.14,0.32,0.05,0.05,58.4,48.82,0.18,0.73,22
Kristofer Ingi Kristinsson,0,0,40,0.57,0,0,0.79,0.14,0,0.21,0,0.07,0.07,0,10.57,73.65,2.29,62.5,0,0,0,0,0.21,0.14,0,0,46.34,49.43,0.79,0.43,14
Ronald Koeman Jr,0,0,100,0,0,0,0,0,0.03,0.45,0,0,0,0,37.36,65.53,3.73,46.66,2.61,0.3,0.09,0,1.24,0.18,0.12,0.03,100,86.67,0.18,0.06,33
Amin Doudah,0,0,55.38,0.85,0,0,1.3,0.6,0,0.55,0,0.65,0.05,0.2,29.35,84.16,7.7,47.22,0,0,0,0,1,0.05,0.1,0,36.84,49.25,1.5,1,20
Moussa Sanoh,0.09,0,63.64,0.36,0,0,0.45,0,0,0,0,0.09,0,0,4.36,68.75,0.73,50,0,0,0,0,0.27,0.09,0.09,0,50,50,0.09,0.55,11
Şahverdi Çetin,0.13,0,58.62,1.47,0,0,2.67,1,0,0.73,0,2.27,0,0.07,33.6,73.81,5.67,50.65,0,0.27,0,0,1.2,0.2,0.2,0,32.14,43.86,0.6,1.47,15
Tom Boere,0,0,100,0.5,0,0,0.25,0.13,0,0.13,0,0,0.25,0.25,12.25,65.31,3.88,50,0,0,0,0,0.75,0.25,0,0,42.42,41.67,0.38,0.63,8
Sem Scheperman,0.05,0,66.67,0.35,0,0,1.1,0.35,0,0.15,0,0.35,0,0.05,9.7,78.35,1.8,50,0,0,0,0,0.2,0,0,0,42.86,59.09,0.25,0.3,20
Terrence Douglas,0.03,0.03,44.44,1,0.03,0,1.57,1.53,0,1.8,0,0.63,0.07,0,38.97,78.36,7.17,50,0,0.1,0,0,1.27,0.1,0.17,0,60,50.51,1.3,1.1,30
Jayden Turfkruier,0,0,60,0.23,0,0,1.77,0.59,0,0.55,0,0.73,0.05,0.09,22.55,72.58,5.64,47.62,0,0.14,0,0,0.82,0.09,0.05,0,57.89,43.98,0.5,2.14,22
Lorenzo Pique,0,0,76.92,0.24,0,0,2,1.61,0,3.58,0,0.42,0.03,0.06,39.33,72.03,4.12,37.62,0,0.18,0,0,1.7,0.3,0.15,0.03,52.5,67.86,0.52,0.45,33
Thijs Oosting,0.08,0.33,45.45,1.25,0,0,0.83,0.58,0,0.33,0,1.17,0.25,0.17,21.17,74.8,5.17,45,0,0,0,0,0.42,0.08,0.08,0,11.11,38.46,1.17,0.67,12
Orestis Kiomourtzoglou,0,0,0,0,0,0,2,1,0,0.33,0,0.67,0,0,21.33,82.81,2.33,42.86,0,0,0,0,0,0,0.33,0,0,54.55,0,1,3
Iggy Houben,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,6.33,78.95,1.67,0,0,0,0,0,0.33,0,0,0,0,66.67,0,0.33,3
Moritz Nicolas,0,0,0,0,0,0,0,0,0,0.53,0,0.07,0,0,31.57,72.33,0.5,44.3,2.73,0.1,0.23,0,1.4,0.1,0,0,100,75,0.07,0,30
Mike Havekotte,0,0,66.67,0,0,0,0,0,0,0.66,0.03,0.05,0,0,34.55,68.55,1.66,45.52,2.45,0.26,0.11,0,1.32,0.18,0.08,0,66.67,68.75,0.11,0,38
Thijs van Leeuwen,0.08,0,46.67,1.23,0,0,1.77,0.69,0,0.38,0,1,0.38,0.15,38.62,79.48,11.92,62.16,0,0,0,0,2,0.31,0.15,0,34.78,43.38,1.08,1.08,13
Tibo Persyn,0,0.03,47.37,0.27,0,0,2.17,1.37,0.03,1.5,0,1.13,0.13,0.1,29.33,66.48,5.6,42.42,0,0.13,0,0,1.07,0.27,0.13,0,48.65,46.48,0.43,0.67,30
Daniel Deen,0,0,100,0,0,0,0,0,0,0.75,0.13,0.25,0,0,32,69.53,0.25,26.92,3,0.13,0.13,0,1.25,0.13,0.13,0,100,75,0.13,0,8
Reda Akmum,0,0,50,0.3,0,0,0.7,0.9,0,1.5,0,0.1,0,0,26.6,86.84,3,66.04,0,0,0,0,0.9,0.1,0,0,66.67,61.11,0.1,0.3,10
Bartłomiej Smolarczyk,0,0,0,0.15,0,0,1.46,1.38,0,2.23,0,0.23,0,0,28.23,79.02,1.69,46.43,0,0.15,0,0,1,0.23,0.08,0,57.14,59.65,0.23,0.69,13
Ted Van de Pavert,0.04,0.04,100,0.39,0.04,0,0.43,0.26,0,1.39,0.04,0.13,0,0,35.13,86.14,2.39,57.72,0,0.04,0,0,0.74,0.04,0.09,0,58.93,56.82,0.26,0.48,23
Gabi Caschili,0.08,0,44.44,0.69,0.08,0,1.08,0.38,0,0.15,0,0.15,0,0,14.15,79.89,4,53.33,0,0,0,0,0.54,0.08,0.15,0,46.67,46.3,0,0.69,13
Kjell Peersman,0,0,0,0.06,0,0,0.11,0.06,0,1.33,0,0,0,0,29.11,59.16,0.61,38.15,2.5,0.11,0.06,0,1.17,0.22,0.11,0,80,85.71,0,0,18
Freek Heerkens,0.05,0.05,100,0.53,0,0,0.58,0.47,0,1.58,0,0.26,0,0,42.89,84.66,3.68,43.7,0,0.11,0,0,0.79,0.21,0.11,0,41.03,56.34,0.68,0.21,19
Jaydon Banel,0.12,0,39.74,1.46,0,0,0.5,0.15,0.04,0.19,0,0.35,0.08,0.12,15.19,81.77,6.35,57.14,0,0,0,0,1.08,0.19,0.04,0.04,33.33,41.67,1.31,0.65,26
Sylian Mokono,0.1,0,57.14,0.2,0,0,1.5,0.4,0,1.4,0,0.2,0.1,0.1,21.8,80.73,3.5,52.78,0,0.1,0,0,0.7,0,0,0,30.77,44.23,0,0.9,10
David Mistrafović,0,0,57.14,0.42,0,0,1.75,0.92,0,1.33,0,0.92,0.08,0,18.75,79.56,3.25,60.87,0,0.17,0,0,0.42,0.17,0.08,0,44,42.42,0.5,1.75,12
Jarno Lion,0,0,42.86,0.33,0,0,1.89,1.44,0,1.39,0,0.78,0.06,0.11,26.06,75.48,3.44,45.07,0,0,0,0,1.06,0.22,0.22,0,46.43,49.61,0.72,1.44,18
Joshua Sanches,0,0.11,50,0.33,0,0,1.67,1.28,0,0.89,0,0.06,0.06,0,18.33,76.36,3.56,61.11,0,0,0,0,1.11,0.22,0.11,0,47.5,56.67,0.89,1.11,18
Dani Mathieu,0.07,0,33.33,0.67,0,0,0.27,0.13,0,0.07,0,0.2,0.13,0.07,7.13,73.83,2.2,28.57,0,0,0,0,0.13,0.13,0.07,0,50,56.1,0.73,0.27,15
Vincent Schippers,0.04,0,55,0.46,0.04,0,2.08,0.75,0,1.33,0,1.21,0.04,0,23.5,68.26,3.88,43.4,0,0.13,0,0,1,0.08,0.17,0,60,50.32,0.21,1.08,24
Arjen Van Der Heide,0.06,0.16,45.45,1.03,0,0,0.65,0.1,0,0.23,0,0.35,0.16,0.03,12.65,71.17,3.29,53.33,0,0,0,0,0.74,0.1,0.1,0,40,38.42,0.58,0.65,31
Jeremy Bokila,0.24,0.29,35.71,1.53,0.03,0,0.41,0.06,0,0.24,0,0.21,0.09,0.06,8.44,46.69,1.97,53.85,0,0,0,0,0.41,0.09,0.21,0,50.25,44.02,0.76,0.94,34
Dennis Vos,0,0,66.67,0.24,0,0,0.67,1.33,0,2.86,0.05,0.24,0,0.05,53.76,86.27,2.62,50,0,0.1,0,0,1.29,0.1,0.05,0,51.72,48.62,0.33,0.86,21
Dylan Ryan,0,0,0,0.53,0,0,0.53,1.13,0,2.6,0,0.27,0,0,26.87,78.66,0.93,45.45,0,0.07,0,0,1.2,0.13,0.07,0,59.46,56.25,0.4,0.4,15
Max Svensson,0.19,0.03,36.92,0.95,0,0,0.95,0.38,0,0.65,0,0.46,0.11,0.05,16.81,69.45,5.41,37.5,0,0.03,0,0,0.68,0.11,0.11,0,51.22,44.78,0.62,0.54,37
Roy Kortsmit,0,0,0,0,0,0,0.05,0.03,0,0.76,0.03,0.08,0,0,30.11,63.91,1.65,42.17,2.78,0.16,0.05,0,1.46,0.19,0.11,0.03,100,75,0.11,0.03,37
Ibane Bowat,0,0,50,0.25,0,0,1.06,2,0,3.94,0,0.19,0,0,49.06,75.41,2.81,39.51,0,0.19,0,0,1.75,0.69,0.13,0,62.26,60.95,0.75,0.88,16
Rav van den Berg,0,0,100,0.18,0,0,0.88,1.12,0,1.82,0,0.41,0,0,30.88,81.52,2.06,43.18,0,0.06,0,0,0.53,0.06,0,0,57.14,55.06,0.29,0.65,17
Ro-Zangelo Daal,0.17,0.08,68.18,0.25,0,0,0.5,0,0,0.25,0,0.25,0.08,0,13.5,81.48,4.08,55,0,0,0,0,0.75,0.08,0,0,0,56,0.58,0.17,12
Jelle Goselink,0.16,0.08,56.25,1.32,0,0,0.68,0.2,0,0.36,0,0.6,0,0,13.16,68.09,3.8,50,0,0,0,0,0.56,0.08,0.04,0,47.54,43.02,0.76,0.88,25
Hicham Acheffay,0.14,0,50,0.79,0,0,0.29,0.21,0,0.21,0,0,0,0,8.5,80.67,2.86,0,0,0,0,0,0.36,0,0,0,40,57.69,0.5,0.14,14
Mitchell van Rooijen,0.06,0,41.67,0.47,0,0,0.59,0.41,0,0.5,0,0.34,0.13,0.09,14.25,76.97,3.28,50.85,0,0,0,0,0.63,0.06,0.13,0,50,43.27,0.38,0.66,32
Lynden Edhart,0.07,0.07,44.68,1.77,0,0,1.13,0.2,0,0.03,0,0.3,0.1,0.07,12.93,72.16,4.17,54.55,0,0,0,0,0.87,0.1,0.1,0,33.33,46.07,0.5,0.7,30
Jop van den Avert,0,0,50,0.23,0,0,1.6,1.29,0,2.74,0,0.71,0.03,0.03,45.4,79.8,4.37,49.66,0,0.23,0,0,1.6,0.17,0.26,0,53.25,49.78,0.34,1.11,35
Danzell Gravenberch,0.21,0.21,12.5,1.47,0,0,0.16,0.05,0,0.05,0,0.16,0.11,0.05,6.53,78.23,2.58,0,0,0,0,0,0.79,0.11,0,0,11.11,28.36,0.63,0.58,19
Casper Staring,0,0,57.14,0.37,0,0,2.21,1,0,1.26,0,1.37,0,0,32.58,73.34,5.89,43.96,0,0.11,0,0,1.21,0.21,0.05,0,59.52,52.6,0.53,0.74,19
Mees Kreekels,0,0.09,22.22,0.18,0,0,1.5,1.05,0,2.95,0.05,0.68,0.05,0,44.36,83.81,3.73,50.89,0,0.23,0,0,1.09,0.09,0.18,0,41.38,51.3,0.55,0.45,22
Gabriel Misehouy,0.15,0.07,57.5,1.56,0,0,0.26,0.07,0,0.11,0,0.19,0.04,0,21,92.77,7.74,73.33,0,0,0,0,0.89,0.22,0.04,0,16.67,38.53,0.41,0.33,27
Mees Rijks,0.24,0.38,41.67,1.82,0.03,0,0.79,0.12,0,0.15,0,0.35,0.06,0.09,13.38,68.35,3.38,62.07,0,0.09,0,0,1.09,0.12,0.03,0.03,31.25,36.94,0.79,1.06,34
Koen Oostenbrink,0.11,0,20,0.32,0,0,0.89,1.21,0,0.79,0,0.74,0,0,21.95,76.02,3.79,50.91,0,0,0,0,0.68,0.16,0.16,0,50,38.57,0.05,0.74,19
Joeri Schroyen,0.06,0,44.44,0.33,0,0,0,0.11,0,0.11,0,0.11,0.06,0.06,4.39,68.35,1.17,0,0,0,0,0,0.06,0,0.06,0,0,29.17,0.17,0.17,18
Ilias Boumassaoudi,0.5,0,100,1,0,50,0.5,0.5,0,0,0,1.5,0,0,12,75,1.5,50,0,0,0,0,0.5,0,0,0,100,45.45,1,0,2
Ruben Ligeon,0.25,0,100,1,0.25,0,1.5,0.75,0,0,0,0.75,0,0,19,75,4.75,54.55,0,0,0,0,1.25,0,0,0,0,50,0,0.25,4
Faiz Mattoir,0.2,0,54.17,1.4,0,0,0.6,0,0,0,0,0.2,0.2,0,20.2,78.22,7.6,66.67,0,0,0,0,1,0,0,0,66.67,46.15,1.4,0.8,5
Joep van der Sluijs,0,0,37.5,1.33,0,0,1.67,0.53,0,0.2,0,0.93,0.13,0.07,19.73,67.23,4.33,50.94,0,0.07,0,0,0.93,0.27,0,0,15.38,44.19,0.33,0.33,15
Håkon Evjen,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,85.71,0,0,0,0,0,0,0,1,0,0,0,60,1,1,1
Stan Wevers,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,90.91,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
Jorn Berkhout,0,0,0,0,0,0,2,0,0,1,0,0,0,0,14,100,0,0,0,0,0,0,1,0,0,0,100,100,0,0,1
