Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Theodor Gebre Selassie,0.06,0.0,0.0,0.63,0.0,0.0,1.13,1.63,0.0,3.69,0.0,0.25,0.06,0.06,34.94,76.74,4.81,51.28,0.0,0.19,0.0,0.0,0.88,0.25,0.0,0.06,67.74,68.06,0.63,0.56,16,3,2,Republica Checa 1. Liga,3
Ondřej Zmrzlý,0.06,0.06,40.0,0.97,0.06,0.0,1.15,0.56,0.0,1.53,0.0,0.18,0.15,0.12,25.62,64.75,4.97,38.95,0.0,0.18,0.0,0.0,0.94,0.15,0.09,0.0,50.98,56.86,0.59,0.53,34,1,2,Republica Checa 1. Liga,3
Christ Junior Tiehi,0.08,0.08,55.56,1.31,0.0,0.0,0.92,0.54,0.0,0.15,0.0,0.08,0.08,0.0,29.31,84.25,9.92,56.52,0.0,0.08,0.0,0.0,0.46,0.31,0.23,0.0,16.67,46.94,0.38,1.0,13,2,3,Republica Checa 1. Liga,3
Erik Jirka,0.07,0.0,54.55,1.07,0.0,0.0,0.36,0.21,0.0,0.32,0.0,0.07,0.11,0.11,8.5,65.55,2.64,37.5,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,25.0,51.47,0.57,0.36,28,2,3,Republica Checa 1. Liga,3
Matěj Polidar,0.23,0.17,55.17,1.5,0.0,0.95,1.4,1.07,0.0,1.37,0.0,0.47,0.07,0.0,29.23,71.72,6.93,34.57,0.0,0.13,0.0,0.0,1.13,0.37,0.13,0.0,59.65,51.17,0.57,0.9,30,1,3,Republica Checa 1. Liga,3
Michal Kadlec,0.03,0.03,85.71,0.3,0.03,0.0,0.67,1.06,0.06,2.94,0.0,0.24,0.03,0.12,48.21,76.49,7.88,41.94,0.0,0.3,0.0,0.0,1.03,0.15,0.12,0.0,59.26,65.75,1.09,0.61,33,3,2,Republica Checa 1. Liga,3
Vit Benes,0.13,0.03,50.0,1.1,0.1,0.0,0.63,0.9,0.0,3.97,0.0,0.13,0.03,0.03,38.3,73.54,2.23,39.47,0.0,0.2,0.0,0.0,0.9,0.33,0.1,0.0,69.3,63.74,0.6,0.6,30,3,2,Republica Checa 1. Liga,3
Antonín Růsek,0.13,0.17,46.43,1.83,0.0,0.0,0.42,0.33,0.0,0.25,0.0,0.13,0.08,0.25,19.42,64.81,5.75,59.26,0.0,0.13,0.0,0.0,0.75,0.25,0.08,0.0,45.65,50.3,1.79,0.75,24,1,3,Republica Checa 1. Liga,3
Dion Cools,0.0,0.25,25.0,0.75,0.0,0.0,1.0,1.25,0.0,0.88,0.0,0.38,0.38,0.13,39.25,74.84,8.0,46.51,0.0,0.25,0.0,0.0,1.38,0.13,0.0,0.0,36.36,50.94,1.75,1.0,8,2,2,Republica Checa 1. Liga,3
Matěj Ryneš,0.13,0.04,61.29,1.67,0.0,0.0,0.67,0.83,0.04,0.42,0.0,0.29,0.25,0.17,27.25,66.82,7.38,46.94,0.0,0.08,0.0,0.0,1.13,0.13,0.29,0.0,63.89,44.09,1.04,1.5,24,1,3,Republica Checa 1. Liga,3
Martin Pospisil,0.0,0.07,77.78,1.14,0.0,0.0,1.07,0.71,0.0,1.43,0.0,0.36,0.07,0.07,34.14,74.27,7.29,44.87,0.0,0.21,0.0,0.0,1.14,0.21,0.0,0.0,75.0,59.09,0.64,0.57,14,3,3,Republica Checa 1. Liga,3
Eduardo Santos,0.0,0.0,100.0,0.5,0.0,0.0,1.58,2.08,0.08,2.17,0.0,0.17,0.0,0.0,51.0,83.01,7.83,63.79,0.0,0.33,0.0,0.0,0.42,0.25,0.17,0.08,72.41,66.25,0.67,1.08,12,2,2,Republica Checa 1. Liga,3
Jaroslav Zelený,0.03,0.09,35.0,1.09,0.0,0.0,0.85,1.15,0.03,1.12,0.0,0.38,0.15,0.09,38.74,74.64,7.44,48.81,0.0,0.15,0.0,0.0,0.62,0.09,0.15,0.0,70.13,55.77,0.76,1.03,34,3,3,Republica Checa 1. Liga,3
Jan Laštůvka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.13,0.0,0.0,0.0,0.0,29.83,71.09,1.63,49.25,3.21,0.17,0.04,0.0,1.42,0.13,0.13,0.0,100.0,66.67,0.08,0.04,24,3,1,Republica Checa 1. Liga,3
Olivier Vliegen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.93,0.04,0.04,0.04,0.0,30.29,57.78,1.18,37.59,3.29,0.18,0.25,0.04,1.18,0.29,0.18,0.0,100.0,72.73,0.29,0.07,28,1,1,Republica Checa 1. Liga,3
Matěj Valenta,0.09,0.05,64.29,0.82,0.0,0.0,1.82,0.36,0.0,0.23,0.0,0.5,0.18,0.05,29.45,75.0,7.32,43.4,0.0,0.05,0.0,0.0,0.91,0.14,0.09,0.05,63.64,60.48,0.91,0.91,22,1,3,Republica Checa 1. Liga,3
Filip Balaj,0.19,0.0,50.0,0.94,0.13,0.0,0.25,0.06,0.0,0.38,0.0,0.19,0.0,0.06,12.06,56.99,3.13,40.0,0.0,0.0,0.0,0.0,0.5,0.13,0.19,0.0,59.68,59.09,1.5,0.69,16,2,4,Republica Checa 1. Liga,3
Milan Škoda,0.22,0.0,20.0,1.44,0.17,0.0,0.11,0.11,0.0,0.33,0.0,0.0,0.0,0.06,12.39,55.61,2.67,44.44,0.0,0.06,0.0,0.0,0.72,0.17,0.28,0.0,49.18,43.86,1.0,1.11,18,3,4,Republica Checa 1. Liga,3
Mohamed Doumbia,0.15,0.0,100.0,0.7,0.0,0.0,0.75,0.65,0.0,0.35,0.0,0.4,0.05,0.1,22.15,77.2,4.95,47.62,0.0,0.0,0.0,0.0,0.85,0.05,0.05,0.0,38.46,54.12,0.7,0.75,20,1,3,Republica Checa 1. Liga,3
Daniel Trubač,0.06,0.0,54.84,1.34,0.0,0.0,0.81,0.38,0.0,0.5,0.0,0.16,0.06,0.16,30.0,75.63,9.13,51.19,0.0,0.06,0.0,0.0,1.5,0.13,0.06,0.0,47.92,48.1,1.13,0.66,32,2,3,Republica Checa 1. Liga,3
Marek Icha,0.04,0.0,50.0,0.84,0.04,0.0,1.52,0.96,0.0,1.52,0.0,0.52,0.04,0.12,34.6,68.79,6.48,43.11,0.0,0.16,0.0,0.0,1.24,0.16,0.0,0.0,62.79,58.17,0.76,0.96,25,1,2,Republica Checa 1. Liga,3
Jiří Texl,0.06,0.0,53.85,0.38,0.03,0.0,1.41,1.15,0.0,0.79,0.0,0.38,0.0,0.06,42.32,77.55,9.44,52.29,0.0,0.09,0.0,0.0,1.44,0.32,0.12,0.0,33.33,51.81,0.62,0.82,34,2,3,Republica Checa 1. Liga,3
Lukáš Hůlka,0.09,0.03,85.71,0.86,0.06,0.0,0.94,1.86,0.0,3.69,0.0,0.09,0.0,0.03,33.69,62.77,4.66,36.86,0.0,0.29,0.0,0.0,1.29,0.26,0.09,0.0,64.29,63.01,0.89,0.89,35,2,2,Republica Checa 1. Liga,3
Vojtech Smrz,0.07,0.0,75.0,0.93,0.0,0.0,1.43,0.86,0.0,1.5,0.0,0.61,0.14,0.14,38.61,69.47,8.39,43.56,0.0,0.21,0.0,0.0,1.18,0.11,0.11,0.11,55.56,53.45,0.71,1.0,28,2,3,Republica Checa 1. Liga,3
Awer Mabil,0.14,0.07,0.0,0.79,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,10.36,73.1,3.0,25.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,63.64,0.36,0.0,14,2,3,Republica Checa 1. Liga,3
Ondřej Kolář,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,31.28,78.52,1.24,55.59,2.0,0.4,0.12,0.0,0.52,0.36,0.04,0.0,100.0,100.0,0.12,0.0,25,2,1,Republica Checa 1. Liga,3
Florent Poulolo,0.06,0.0,50.0,0.38,0.0,0.0,1.19,1.06,0.0,1.63,0.0,0.25,0.0,0.0,20.06,65.73,2.25,39.78,0.0,0.0,0.0,0.0,0.31,0.19,0.13,0.0,57.14,60.66,0.31,0.5,16,2,2,Republica Checa 1. Liga,3
Michal Hlavatý,0.16,0.06,31.58,2.28,0.03,0.0,1.16,0.44,0.0,0.72,0.0,0.41,0.09,0.06,31.97,72.73,8.38,54.07,0.0,0.03,0.0,0.0,1.38,0.22,0.22,0.0,37.5,48.87,2.38,1.5,32,2,3,Republica Checa 1. Liga,3
Vojtech Kubista,0.13,0.0,50.0,1.29,0.0,0.0,1.71,0.88,0.0,1.13,0.0,0.5,0.08,0.08,30.75,70.46,5.96,50.71,0.0,0.21,0.0,0.0,1.0,0.13,0.25,0.0,48.89,49.06,0.54,1.83,24,2,3,Republica Checa 1. Liga,3
Matěj Jurásek,0.29,0.14,55.0,1.71,0.0,0.0,0.43,0.14,0.0,0.14,0.0,0.0,0.1,0.19,11.62,72.95,5.05,53.85,0.0,0.05,0.0,0.0,0.33,0.05,0.1,0.0,44.44,41.49,0.71,0.67,21,1,3,Republica Checa 1. Liga,3
Petr Mikulec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,28.43,57.79,2.14,35.77,3.43,0.29,0.29,0.0,1.29,0.14,0.0,0.0,100.0,75.0,0.29,0.0,7,1,1,Republica Checa 1. Liga,3
Libor Kozák,0.22,0.17,50.0,1.91,0.0,0.0,0.74,0.22,0.0,0.7,0.0,0.3,0.13,0.0,15.7,60.94,4.35,41.67,0.0,0.0,0.0,0.0,1.09,0.22,0.3,0.04,59.77,52.02,1.43,1.48,23,3,4,Republica Checa 1. Liga,3
Tomáš Vlček,0.03,0.0,60.0,0.23,0.0,0.0,1.06,1.29,0.0,3.84,0.0,0.19,0.03,0.0,45.13,74.91,4.26,45.65,0.0,0.16,0.0,0.0,1.35,0.23,0.19,0.0,66.67,61.9,1.13,1.03,31,1,2,Republica Checa 1. Liga,3
Jhon Mosquera,0.22,0.06,32.14,1.72,0.03,0.0,0.47,0.44,0.0,0.81,0.0,0.13,0.09,0.16,18.75,66.0,5.84,34.04,0.0,0.03,0.0,0.0,0.88,0.06,0.28,0.0,50.62,43.78,1.16,1.16,32,3,3,Republica Checa 1. Liga,3
Nemanja Kuzmanović,0.09,0.06,36.36,1.25,0.03,0.0,0.66,0.31,0.0,0.44,0.0,0.22,0.25,0.19,18.63,73.83,5.56,47.73,0.0,0.03,0.0,0.0,0.84,0.06,0.16,0.0,42.86,41.62,1.06,1.16,32,3,3,Republica Checa 1. Liga,3
Jakub Kolar,0.08,0.0,0.0,0.54,0.08,0.0,1.15,1.38,0.0,3.46,0.0,0.38,0.0,0.0,32.35,70.63,2.88,46.89,0.0,0.19,0.0,0.0,1.42,0.15,0.12,0.04,64.1,63.97,1.35,0.81,26,1,2,Republica Checa 1. Liga,3
Michal Tomič,0.1,0.05,42.11,1.19,0.05,0.0,1.57,0.9,0.05,1.19,0.0,0.43,0.0,0.05,19.81,58.17,4.33,29.17,0.0,0.05,0.0,0.0,0.71,0.14,0.14,0.0,85.19,62.88,1.0,1.05,21,1,3,Republica Checa 1. Liga,3
Vladislav Levin,0.0,0.0,0.0,0.56,0.0,0.0,0.78,0.44,0.0,0.33,0.0,0.33,0.0,0.0,28.11,76.28,7.22,61.29,0.0,0.11,0.0,0.0,0.89,0.22,0.11,0.0,0.0,55.17,1.0,0.89,9,2,3,Republica Checa 1. Liga,3
Qazim Laci,0.0,0.12,85.71,0.94,0.0,0.0,0.65,0.59,0.0,0.53,0.0,0.18,0.12,0.12,23.65,80.6,5.65,51.11,0.0,0.12,0.0,0.0,0.29,0.0,0.18,0.0,69.23,52.7,0.76,1.29,17,2,3,Republica Checa 1. Liga,3
Dominik Plechatý,0.0,0.0,87.5,0.06,0.0,0.0,1.44,1.41,0.03,3.22,0.0,0.13,0.0,0.0,40.0,79.38,4.25,52.48,0.0,0.25,0.0,0.0,1.09,0.25,0.03,0.0,40.0,58.51,1.09,0.91,32,1,2,Republica Checa 1. Liga,3
Jiři Fleisman,0.1,0.0,30.0,0.7,0.07,0.83,1.37,1.0,0.0,1.1,0.0,0.3,0.17,0.1,28.47,66.51,6.77,41.23,0.0,0.1,0.0,0.0,1.27,0.1,0.2,0.0,48.48,55.0,0.97,0.97,30,3,2,Republica Checa 1. Liga,3
Lamin Jawo,0.22,0.22,34.62,1.89,0.04,0.0,1.04,0.26,0.04,0.59,0.0,0.19,0.04,0.0,17.59,63.37,4.89,52.63,0.0,0.0,0.0,0.0,0.93,0.07,0.26,0.0,45.12,43.13,1.48,2.15,27,2,4,Republica Checa 1. Liga,3
Matěj Hybš,0.13,0.0,70.0,0.53,0.0,0.0,1.27,1.23,0.0,2.5,0.0,0.2,0.0,0.0,40.8,71.16,8.33,38.56,0.0,0.17,0.0,0.0,1.5,0.17,0.2,0.0,63.64,63.07,1.27,1.03,30,2,2,Republica Checa 1. Liga,3
Jan Sýkora,0.1,0.0,31.82,1.0,0.0,0.0,0.71,0.29,0.0,0.24,0.0,0.29,0.29,0.14,22.81,78.71,6.52,58.54,0.0,0.1,0.0,0.0,0.76,0.1,0.14,0.0,11.11,39.58,0.71,0.62,21,2,3,Republica Checa 1. Liga,3
Adam Gabriel,0.08,0.04,40.0,1.19,0.0,0.0,1.38,0.54,0.0,1.42,0.0,0.19,0.08,0.08,23.27,59.34,5.96,37.93,0.0,0.12,0.0,0.0,1.12,0.12,0.04,0.04,43.18,53.61,1.58,1.19,26,1,3,Republica Checa 1. Liga,3
Patrik Vydra,0.0,0.0,50.0,0.6,0.0,0.0,0.4,2.2,0.0,3.4,0.0,0.4,0.2,0.0,42.2,71.56,6.2,45.0,0.0,0.2,0.0,0.0,0.8,0.2,0.6,0.0,70.0,48.15,0.6,1.6,5,1,2,Republica Checa 1. Liga,3
Martin Minchev,0.17,0.07,60.0,0.97,0.03,0.0,0.34,0.07,0.0,0.17,0.0,0.03,0.07,0.14,6.17,74.86,2.14,50.0,0.0,0.0,0.0,0.0,0.17,0.03,0.24,0.03,43.75,44.9,0.72,0.86,29,1,4,Republica Checa 1. Liga,3
Michal Reichl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.05,0.0,0.0,25.71,52.96,2.24,37.03,2.81,0.29,0.24,0.05,1.29,0.1,0.14,0.0,100.0,60.0,0.1,0.0,21,3,1,Republica Checa 1. Liga,3
Tomáš Břečka,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.5,0.0,1.0,0.0,0.0,0.0,0.0,25.5,81.05,1.83,73.53,0.0,0.0,0.0,0.0,0.67,0.17,0.0,0.0,58.33,57.14,0.5,0.67,6,2,2,Republica Checa 1. Liga,3
Filip Nguyen,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.97,0.0,0.0,0.0,0.0,35.82,61.17,2.29,41.47,2.53,0.32,0.15,0.0,1.12,0.21,0.03,0.0,100.0,100.0,0.21,0.0,34,3,1,Republica Checa 1. Liga,3
Matěj Vydra,0.25,0.19,50.0,2.0,0.0,0.0,0.25,0.06,0.0,0.06,0.0,0.13,0.13,0.0,9.56,75.16,3.75,77.78,0.0,0.0,0.0,0.0,0.5,0.13,0.0,0.0,35.0,48.21,0.75,0.31,16,3,3,Republica Checa 1. Liga,3
Milan Havel,0.1,0.07,60.0,0.79,0.0,0.0,1.07,0.76,0.0,1.34,0.0,0.14,0.07,0.03,32.76,76.95,7.62,46.32,0.0,0.24,0.0,0.0,0.83,0.1,0.1,0.0,36.36,50.82,0.45,0.52,29,2,2,Republica Checa 1. Liga,3
David Puskac,0.24,0.12,44.44,1.44,0.04,0.0,0.32,0.16,0.0,0.32,0.0,0.12,0.0,0.16,13.4,61.79,4.32,38.89,0.0,0.0,0.0,0.0,0.76,0.16,0.16,0.0,41.89,38.1,0.84,1.28,25,2,4,Republica Checa 1. Liga,3
Jakub Trefil,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.05,0.0,0.89,0.0,0.0,0.0,0.0,28.95,60.91,1.37,35.26,2.21,0.32,0.05,0.0,0.79,0.32,0.11,0.0,100.0,100.0,0.05,0.0,19,1,1,Republica Checa 1. Liga,3
Muhamed Tijani,0.29,0.26,20.0,1.52,0.16,0.0,0.29,0.03,0.0,0.42,0.0,0.06,0.03,0.03,8.61,61.42,1.94,44.44,0.0,0.0,0.0,0.0,0.48,0.0,0.19,0.0,50.0,41.79,0.55,0.9,31,1,4,Republica Checa 1. Liga,3
Vladimir Jovović,0.1,0.03,35.21,1.57,0.03,0.0,0.77,0.4,0.0,0.17,0.0,0.2,0.2,0.17,21.63,68.41,8.17,52.31,0.0,0.0,0.0,0.0,1.0,0.2,0.27,0.03,45.45,44.24,1.47,0.93,30,2,3,Republica Checa 1. Liga,3
Pavel Černý,0.18,0.06,20.0,1.0,0.03,0.0,0.39,0.15,0.03,0.3,0.0,0.12,0.06,0.09,17.18,61.55,4.24,61.54,0.0,0.0,0.0,0.0,1.06,0.21,0.09,0.0,52.78,50.28,1.18,0.91,33,3,4,Republica Checa 1. Liga,3
Jiří Spáčil,0.08,0.0,50.0,1.08,0.0,0.0,1.08,0.31,0.0,0.85,0.0,0.15,0.0,0.0,20.15,72.14,4.38,53.85,0.0,0.0,0.0,0.0,0.46,0.08,0.08,0.0,18.18,46.51,0.15,0.46,13,1,3,Republica Checa 1. Liga,3
Jan Kovařík,0.06,0.0,71.43,0.74,0.0,0.49,0.65,0.38,0.0,0.74,0.0,0.18,0.06,0.09,17.62,54.76,3.76,27.53,0.0,0.06,0.0,0.0,0.91,0.18,0.09,0.0,70.97,59.82,0.53,0.59,34,3,3,Republica Checa 1. Liga,3
Ondřej Ševčík,0.11,0.0,0.0,0.33,0.11,0.0,0.67,0.89,0.0,3.22,0.0,0.11,0.0,0.0,16.0,57.64,1.22,35.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.89,60.47,1.0,0.56,9,2,2,Republica Checa 1. Liga,3
Jiří Klíma,0.19,0.19,73.33,1.67,0.0,0.0,0.41,0.26,0.0,0.67,0.0,0.19,0.3,0.15,14.07,65.53,4.48,42.42,0.0,0.04,0.0,0.0,0.89,0.0,0.07,0.0,52.17,39.29,0.37,0.67,27,2,4,Republica Checa 1. Liga,3
Petr Reinberk,0.11,0.04,28.57,1.07,0.04,0.0,1.19,1.11,0.0,1.19,0.0,0.37,0.15,0.0,31.52,65.1,6.96,31.21,0.0,0.19,0.0,0.0,1.0,0.19,0.07,0.0,50.0,50.64,0.7,0.85,27,3,2,Republica Checa 1. Liga,3
Neđeljko Kovinić,0.16,0.05,100.0,0.95,0.05,0.0,0.0,0.05,0.0,0.16,0.0,0.0,0.05,0.0,3.32,63.49,0.95,66.67,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,38.1,36.59,0.32,0.21,19,1,4,Republica Checa 1. Liga,3
Lukáš Provod,0.09,0.05,33.33,0.91,0.0,0.0,0.5,0.09,0.0,0.09,0.0,0.0,0.05,0.09,23.41,81.55,9.32,46.0,0.0,0.0,0.0,0.0,0.14,0.23,0.09,0.0,58.33,51.9,1.0,0.68,22,2,3,Republica Checa 1. Liga,3
Denis Ventura,0.13,0.04,50.0,0.96,0.0,0.0,1.09,1.48,0.0,1.04,0.0,0.35,0.09,0.09,30.91,68.5,5.96,38.46,0.0,0.13,0.0,0.0,0.78,0.26,0.13,0.04,54.55,44.62,0.61,1.61,23,2,3,Republica Checa 1. Liga,3
Nemanja Mićević,0.0,0.0,0.0,0.35,0.0,0.0,1.29,1.53,0.06,4.35,0.0,0.18,0.0,0.0,33.29,68.9,2.59,40.74,0.0,0.24,0.0,0.0,1.65,0.06,0.24,0.0,67.5,58.76,0.47,1.41,17,1,2,Republica Checa 1. Liga,3
Roman Vales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.24,0.0,0.12,0.0,0.0,30.35,52.91,2.65,38.38,2.88,0.18,0.12,0.0,1.12,0.24,0.18,0.0,50.0,55.56,0.29,0.12,17,3,1,Republica Checa 1. Liga,3
Jan Navratil,0.14,0.06,33.33,0.91,0.0,0.0,1.06,0.71,0.0,0.6,0.0,0.23,0.06,0.06,19.29,68.3,5.4,37.88,0.0,0.09,0.0,0.0,0.91,0.29,0.03,0.0,40.91,50.0,1.29,1.23,35,3,3,Republica Checa 1. Liga,3
Martin Vitík,0.0,0.0,50.0,0.73,0.0,0.0,0.86,1.41,0.05,3.41,0.09,0.05,0.05,0.05,47.27,79.71,5.86,46.21,0.0,0.41,0.0,0.0,0.82,0.09,0.14,0.0,52.5,47.62,0.32,1.0,22,1,2,Republica Checa 1. Liga,3
Filip Prebsl,0.04,0.0,0.0,0.42,0.0,0.0,0.96,0.69,0.0,3.12,0.0,0.19,0.0,0.0,28.88,82.56,1.65,51.22,0.0,0.19,0.0,0.0,0.96,0.19,0.08,0.0,56.25,52.75,0.23,0.69,26,1,2,Republica Checa 1. Liga,3
František Čech,0.0,0.0,50.0,0.15,0.0,0.0,1.08,1.23,0.0,3.38,0.0,0.19,0.04,0.0,31.5,76.31,3.19,49.06,0.0,0.15,0.0,0.0,1.23,0.04,0.27,0.0,51.72,55.12,1.12,1.27,26,2,2,Republica Checa 1. Liga,3
Filip Kubala,0.26,0.3,11.76,2.41,0.04,0.0,0.67,0.11,0.0,0.37,0.0,0.26,0.07,0.19,16.93,70.24,4.96,41.67,0.0,0.04,0.0,0.0,1.07,0.11,0.11,0.0,42.11,35.91,1.07,1.22,27,1,4,Republica Checa 1. Liga,3
Matej Kovar,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.11,0.0,0.39,0.0,0.0,0.04,0.04,29.82,65.75,1.93,41.56,1.82,0.36,0.11,0.04,0.86,0.14,0.07,0.0,100.0,76.92,0.11,0.04,28,1,1,Republica Checa 1. Liga,3
Daniel Mareček,0.17,0.03,66.67,1.53,0.0,0.0,0.77,0.77,0.0,0.57,0.0,0.1,0.1,0.07,21.9,62.71,5.33,33.33,0.0,0.03,0.0,0.0,1.03,0.1,0.2,0.0,50.0,48.57,0.9,1.1,30,2,3,Republica Checa 1. Liga,3
Lukáš Mareček,0.04,0.0,40.0,0.7,0.0,0.0,1.07,1.33,0.0,1.33,0.0,0.41,0.0,0.0,27.74,70.76,5.48,47.48,0.0,0.15,0.0,0.0,1.04,0.15,0.11,0.04,60.0,51.88,0.74,1.0,27,3,3,Republica Checa 1. Liga,3
Martin Hruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,71.43,0.0,14.29,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,Republica Checa 1. Liga,3
Radek Látal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,50.0,60.0,0.0,0.5,2,2,3,Republica Checa 1. Liga,3
Jakub Pešek,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,14.0,54.76,3.0,50.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,100.0,60.0,0.67,1.0,3,2,3,Republica Checa 1. Liga,3
Michal Trávník,0.07,0.11,45.45,0.93,0.0,0.0,1.0,0.26,0.0,0.19,0.0,0.22,0.04,0.04,21.48,77.07,6.41,51.25,0.0,0.07,0.0,0.0,0.44,0.11,0.22,0.0,26.32,51.37,1.52,1.19,27,2,3,Republica Checa 1. Liga,3
David Houska,0.0,0.0,50.0,0.47,0.0,0.0,0.93,0.8,0.0,0.47,0.0,0.27,0.2,0.13,43.07,79.41,9.47,42.39,0.0,0.13,0.0,0.0,1.33,0.13,0.47,0.0,25.0,57.61,2.33,1.6,15,2,3,Republica Checa 1. Liga,3
Milan Petržela,0.1,0.03,43.24,0.77,0.0,0.0,0.67,0.27,0.0,0.17,0.0,0.1,0.2,0.17,19.03,70.05,7.27,58.93,0.0,0.0,0.0,0.0,0.8,0.0,0.03,0.0,27.78,45.41,1.6,0.83,30,3,3,Republica Checa 1. Liga,3
Robert Jukl,0.03,0.03,40.0,0.62,0.0,0.0,1.31,1.28,0.0,0.93,0.0,0.38,0.03,0.17,24.83,74.58,4.76,58.9,0.0,0.07,0.0,0.0,1.34,0.21,0.1,0.0,33.33,54.49,1.66,1.45,29,2,3,Republica Checa 1. Liga,3
Adam Fousek,0.04,0.04,20.0,0.78,0.0,0.0,0.35,0.13,0.0,0.22,0.0,0.04,0.13,0.09,9.0,64.25,2.26,37.84,0.0,0.0,0.0,0.0,0.26,0.04,0.0,0.0,33.33,46.15,0.35,0.17,23,2,3,Republica Checa 1. Liga,3
Dominik Simersky,0.06,0.06,0.0,0.45,0.0,0.0,1.03,0.97,0.03,4.79,0.0,0.09,0.03,0.06,32.24,72.74,3.45,43.85,0.0,0.12,0.0,0.0,1.42,0.18,0.06,0.0,61.9,61.03,0.3,0.7,33,3,2,Republica Checa 1. Liga,3
Filip Souček,0.05,0.0,66.67,0.8,0.0,0.0,1.1,0.65,0.05,2.2,0.0,0.3,0.05,0.1,28.85,73.66,3.8,50.4,0.0,0.1,0.0,0.0,1.1,0.2,0.15,0.05,56.67,52.59,1.5,1.45,20,1,3,Republica Checa 1. Liga,3
Radim Breite,0.03,0.06,66.67,0.94,0.0,0.0,1.24,0.85,0.0,0.52,0.0,0.52,0.06,0.09,31.24,75.56,6.61,47.41,0.0,0.15,0.0,0.0,0.85,0.24,0.12,0.0,48.28,54.1,1.24,1.24,33,3,3,Republica Checa 1. Liga,3
Martin Suchomel,0.0,0.0,55.56,0.77,0.0,0.0,1.77,0.62,0.08,1.38,0.0,0.23,0.08,0.08,24.38,60.57,6.69,31.65,0.0,0.31,0.0,0.0,0.54,0.08,0.54,0.0,69.23,53.57,0.62,1.62,13,1,2,Republica Checa 1. Liga,3
Matúš Macík,0.0,0.0,100.0,0.0,0.0,0.0,0.08,0.08,0.08,1.08,0.08,0.0,0.0,0.0,28.77,54.81,1.85,34.77,3.15,0.23,0.15,0.08,1.38,0.23,0.15,0.0,100.0,80.0,0.08,0.08,13,2,1,Republica Checa 1. Liga,3
Karel Pojezný,0.0,0.0,66.67,0.33,0.0,0.0,1.37,1.07,0.0,2.56,0.0,0.22,0.0,0.0,42.07,76.06,4.93,48.46,0.0,0.11,0.0,0.0,1.15,0.11,0.11,0.0,50.82,58.33,0.37,0.67,27,1,2,Republica Checa 1. Liga,3
Václav Sejk,0.23,0.2,46.15,1.73,0.07,0.0,0.33,0.17,0.0,0.3,0.0,0.07,0.13,0.03,15.43,69.33,4.6,57.14,0.0,0.0,0.0,0.0,0.97,0.3,0.07,0.03,34.38,36.62,0.83,1.3,30,1,4,Republica Checa 1. Liga,3
Martin Cedidla,0.04,0.0,87.5,0.67,0.04,0.0,1.63,1.17,0.04,2.13,0.0,0.5,0.0,0.04,30.67,64.81,7.0,39.29,0.0,0.08,0.0,0.0,1.5,0.21,0.33,0.0,54.17,62.9,1.63,1.13,24,1,2,Republica Checa 1. Liga,3
